Product ID,Product Name,Segment,Category - Subcategory,Product Weight Pounds
FUR-BO-3895,"dania corner shelving, pine",Consumer,Furniture - Bookcases,64
OFF-AP-3577,"breville refrigerator, white",Home Office,Office Supplies - Appliances,95
TEC-PH-5844,"samsung speaker phone, full size",Consumer,Technology - Phones,59
FUR-TA-4713,"hon wood table, with bottom storage",Consumer,Furniture - Tables,145
TEC-AC-5864,"sandisk keyboard, bluetooth",Consumer,Technology - Accessories,96
TEC-PH-5282,nettalk duo voip telephone service,Corporate,Technology - Phones,133
OFF-FA-5477,"oic rubber bands, bulk pack",Home Office,Office Supplies - Fasteners,46
FUR-FU-5160,luxo professional combination clamp-on lamps,Consumer,Furniture - Furnishings,136
OFF-BI-3267,avery durable slant ring binders,Corporate,Office Supplies - Binders,64
OFF-ST-5811,"safco wire cube shelving system, for use as 4 or 5 14"" cubes, black",Corporate,Office Supplies - Storage,28
FUR-CH-5426,"office star - contemporary task swivel chair with loop arms, charcoal",Corporate,Furniture - Chairs,93
TEC-CO-3709,"canon wireless fax, high-speed",Consumer,Technology - Copiers,14
TEC-PH-3140,"apple office telephone, full size",Consumer,Technology - Phones,140
FUR-CH-4632,"hon chairmat, red",Corporate,Furniture - Chairs,24
FUR-FU-3043,advantus panel wall certificate holder - 8.5x11,Corporate,Furniture - Furnishings,17
FUR-FU-5154,longer-life soft white bulbs,Consumer,Furniture - Furnishings,131
TEC-PH-6096,square credit card reader,Consumer,Technology - Phones,6
TEC-MA-4201,"epson phone, durable",Consumer,Technology - Machines,16
FUR-BO-3409,bestar classic bookcase,Consumer,Furniture - Bookcases,11
OFF-PA-6545,xerox 1987,Corporate,Office Supplies - Paper,83
FUR-FU-3950,"deflect-o photo frame, black",Consumer,Furniture - Furnishings,19
TEC-CO-4569,"hewlett copy machine, high-speed",Consumer,Technology - Copiers,139
OFF-AR-3446,"bic brite liner highlighters, chisel tip",Corporate,Office Supplies - Art,43
OFF-SU-3004,"acme trimmer, steel",Consumer,Office Supplies - Supplies,54
OFF-LA-5388,"novimex legal exhibit labels, adjustable",Corporate,Office Supplies - Labels,107
OFF-PA-4008,"eaton parchment paper, recycled",Consumer,Office Supplies - Paper,129
OFF-PA-4145,"enermax cards & envelopes, premium",Consumer,Office Supplies - Paper,81
FUR-BO-4865,"ikea stackable bookrack, mobile",Consumer,Furniture - Bookcases,113
FUR-CH-4559,"harbour creations steel folding chair, red",Consumer,Furniture - Chairs,33
TEC-PH-5654,qvs usb car charger 2-port 2.1amp for ipod/iphone/ipad/ipad 2/ipad 3,Consumer,Technology - Phones,27
OFF-PA-6536,xerox 1979,Home Office,Office Supplies - Paper,115
FUR-BO-4863,"ikea library with doors, traditional",Corporate,Furniture - Bookcases,147
OFF-AP-4292,fellowes superior 10 outlet split surge protector,Corporate,Office Supplies - Appliances,103
OFF-BI-3289,"avery hole reinforcements, clear",Consumer,Office Supplies - Binders,26
OFF-ST-4093,eldon shelf savers cubes and bins,Consumer,Office Supplies - Storage,69
TEC-AC-5149,logitech mx performance wireless mouse,Corporate,Technology - Accessories,94
OFF-FA-6207,"stockwell thumb tacks, bulk pack",Consumer,Office Supplies - Fasteners,21
OFF-EN-4923,"jiffy peel and seal, recycled",Consumer,Office Supplies - Envelopes,96
FUR-FU-5721,"rubbermaid clock, erganomic",Corporate,Furniture - Furnishings,125
OFF-PA-3156,"array parchment paper, assorted colors",Consumer,Office Supplies - Paper,89
OFF-ST-6039,"smead folders, industrial",Consumer,Office Supplies - Storage,109
OFF-AP-2855,"1.7 cubic foot compact ""cube"" office refrigerators",Consumer,Office Supplies - Appliances,47
OFF-AR-5923,"sanford pencil sharpener, water color",Consumer,Office Supplies - Art,13
OFF-PA-4476,"green bar message books, premium",Home Office,Office Supplies - Paper,149
FUR-CH-5803,"safco steel folding chair, set of two",Corporate,Furniture - Chairs,86
OFF-LA-5387,"novimex legal exhibit labels, 5000 label set",Consumer,Office Supplies - Labels,26
OFF-EN-4435,"globeweis clasp envelope, recycled",Consumer,Office Supplies - Envelopes,117
TEC-PH-5252,"motorola headset, full size",Consumer,Technology - Phones,63
FUR-CH-5445,office star flex back scooter chair with white frame,Home Office,Furniture - Chairs,85
TEC-PH-5246,"motorola audio dock, cordless",Corporate,Technology - Phones,50
OFF-AR-6113,"stanley highlighters, water color",Home Office,Office Supplies - Art,89
FUR-FU-2877,9-3/4 diameter round wall clock,Consumer,Furniture - Furnishings,11
OFF-BI-6334,"universal recycled hanging pressboard report binders, letter size",Consumer,Office Supplies - Binders,141
OFF-BI-3309,avery reinforcements for hole-punch pages,Consumer,Office Supplies - Binders,131
OFF-SU-6173,"stiletto scissors, high speed",Home Office,Office Supplies - Supplies,32
OFF-AR-5328,newell 348,Corporate,Office Supplies - Art,43
OFF-LA-5383,"novimex file folder labels, adjustable",Consumer,Office Supplies - Labels,119
TEC-PH-5354,"nokia smart phone, cordless",Home Office,Technology - Phones,147
OFF-ST-4078,"eldon lockers, blue",Consumer,Office Supplies - Storage,35
OFF-ST-5692,"rogers file cart, industrial",Consumer,Office Supplies - Storage,27
FUR-FU-3065,"advantus stacking tray, black",Corporate,Furniture - Furnishings,22
TEC-PH-5241,mitel mivoice 5330e ip phone,Corporate,Technology - Phones,118
OFF-ST-6041,"smead folders, wire frame",Home Office,Office Supplies - Storage,37
OFF-PA-4478,"green bar note cards, 8.5 x 11",Corporate,Office Supplies - Paper,113
OFF-SU-4135,"elite trimmer, easy grip",Corporate,Office Supplies - Supplies,35
TEC-PH-3133,"apple headset, full size",Consumer,Technology - Phones,18
FUR-CH-4532,"harbour creations executive leather armchair, red",Corporate,Furniture - Chairs,101
OFF-FA-6200,"stockwell rubber bands, metal",Corporate,Office Supplies - Fasteners,134
TEC-MA-6142,"startech inkjet, wireless",Home Office,Technology - Machines,46
OFF-ST-5691,"rogers file cart, blue",Consumer,Office Supplies - Storage,27
OFF-LA-5382,"novimex file folder labels, 5000 label set",Consumer,Office Supplies - Labels,117
TEC-CO-4573,"hewlett fax and copier, high-speed",Corporate,Technology - Copiers,131
OFF-FA-5483,"oic staples, metal",Corporate,Office Supplies - Fasteners,79
TEC-PH-5338,"nokia audio dock, with caller id",Consumer,Technology - Phones,146
FUR-FU-3027,"advantus door stop, black",Home Office,Furniture - Furnishings,138
OFF-PA-4175,"enermax note cards, 8.5 x 11",Home Office,Office Supplies - Paper,51
FUR-TA-5073,"lesro wood table, rectangular",Corporate,Furniture - Tables,16
FUR-FU-4051,"eldon expressions punched metal & wood desk accessories, pewter & cherry",Consumer,Furniture - Furnishings,12
OFF-BI-6395,"wilson jones hanging view binder, white, 1""",Corporate,Office Supplies - Binders,72
FUR-TA-3760,"chromcraft computer table, fully assembled",Consumer,Furniture - Tables,39
OFF-BI-2914,"acco hole reinforcements, economy",Consumer,Office Supplies - Binders,104
OFF-EN-3096,"ames interoffice envelope, recycled",Consumer,Office Supplies - Envelopes,101
TEC-AC-5126,"logitech mouse, bluetooth",Corporate,Technology - Accessories,46
OFF-ST-6287,tennsco 6- and 18-compartment lockers,Consumer,Office Supplies - Storage,138
OFF-FA-5480,"oic staples, 12 pack",Home Office,Office Supplies - Fasteners,96
OFF-ST-6025,"smead box, single width",Corporate,Office Supplies - Storage,21
OFF-BI-4831,ibico laser imprintable binding system covers,Corporate,Office Supplies - Binders,57
OFF-BI-6405,"wilson jones index tab, recycled",Home Office,Office Supplies - Binders,106
OFF-SU-6161,"stiletto box cutter, high speed",Consumer,Office Supplies - Supplies,79
OFF-PA-4484,"green bar parchment paper, recycled",Consumer,Office Supplies - Paper,96
FUR-FU-3952,"deflect-o photo frame, durable",Corporate,Furniture - Furnishings,69
OFF-EN-6327,tyvek side-opening peel & seel expanding envelopes,Corporate,Office Supplies - Envelopes,15
TEC-MA-5510,"okidata printer, durable",Home Office,Technology - Machines,115
OFF-ST-6060,"smead shelving, wire frame",Consumer,Office Supplies - Storage,101
FUR-BO-5949,"sauder classic bookcase, mobile",Home Office,Furniture - Bookcases,108
TEC-PH-3822,classic ivory antique telephone zl1810,Corporate,Technology - Phones,127
OFF-AR-3502,"binney & smith sketch pad, water color",Corporate,Office Supplies - Art,133
OFF-BI-3737,"cardinal index tab, clear",Corporate,Office Supplies - Binders,46
OFF-PA-6508,xerox 1952,Consumer,Office Supplies - Paper,52
OFF-PA-4159,"enermax memo slips, 8.5 x 11",Corporate,Office Supplies - Paper,39
FUR-TA-3354,"barricks training table, rectangular",Consumer,Furniture - Tables,66
OFF-BI-4811,"ibico binder, clear",Corporate,Office Supplies - Binders,73
TEC-CO-4775,"hp fax machine, high-speed",Corporate,Technology - Copiers,42
FUR-BO-5745,"safco 3-shelf cabinet, metal",Consumer,Furniture - Bookcases,134
OFF-FA-2941,"accos clamps, assorted sizes",Corporate,Office Supplies - Fasteners,149
OFF-FA-5467,"oic paper clips, 12 pack",Corporate,Office Supplies - Fasteners,32
OFF-SU-4316,"fiskars scissors, high speed",Consumer,Office Supplies - Supplies,57
OFF-EN-3091,"ames clasp envelope, recycled",Consumer,Office Supplies - Envelopes,81
OFF-SU-6167,"stiletto letter opener, steel",Home Office,Office Supplies - Supplies,29
OFF-BI-4817,"ibico binding machine, economy",Consumer,Office Supplies - Binders,100
OFF-PA-2859,14-7/8 x 11 blue bar computer printout paper,Consumer,Office Supplies - Paper,8
TEC-AC-5097,logitech desktop mk120 mouse and keyboard combo,Home Office,Technology - Accessories,51
TEC-MA-5503,"okidata inkjet, wireless",Corporate,Technology - Machines,124
OFF-AP-4956,"kitchenaid microwave, black",Consumer,Office Supplies - Appliances,140
OFF-EN-3674,"cameo peel and seal, security-tint",Corporate,Office Supplies - Envelopes,59
OFF-FA-3046,"advantus paper clips, metal",Consumer,Office Supplies - Fasteners,133
OFF-EN-4925,"jiffy peel and seal, set of 50",Consumer,Office Supplies - Envelopes,136
OFF-AR-4798,"hunt powerhouse electric pencil sharpener, blue",Corporate,Office Supplies - Art,114
FUR-CH-4525,"harbour creations chairmat, set of two",Corporate,Furniture - Chairs,84
OFF-AP-2934,"acco smartsocket table surge protector, 6 color-coded adapter outlets",Home Office,Office Supplies - Appliances,51
OFF-ST-6231,"tenex box, wire frame",Consumer,Office Supplies - Storage,63
TEC-AC-5280,netgear n750 dual band wi-fi gigabit router,Home Office,Technology - Accessories,24
OFF-BI-2919,"acco index tab, economy",Corporate,Office Supplies - Binders,81
TEC-PH-5812,"samsung audio dock, cordless",Consumer,Technology - Phones,111
TEC-AC-3402,"belkin router, bluetooth",Corporate,Technology - Accessories,18
OFF-ST-6286,tennsco 16-compartment lockers with coat rack,Corporate,Office Supplies - Storage,127
OFF-ST-5276,"multi-use personal file cart and caster set, three stacking bins",Consumer,Office Supplies - Storage,59
OFF-AP-3877,"cuisinart toaster, red",Corporate,Office Supplies - Appliances,122
FUR-FU-4016,eldon 100 class desk accessories,Consumer,Furniture - Furnishings,96
OFF-AP-3874,"cuisinart stove, silver",Consumer,Office Supplies - Appliances,21
OFF-ST-6023,"smead box, blue",Consumer,Office Supplies - Storage,58
OFF-FA-5481,"oic staples, assorted sizes",Corporate,Office Supplies - Fasteners,135
FUR-TA-3769,"chromcraft round table, adjustable height",Consumer,Furniture - Tables,70
OFF-AR-3521,boston 1799 powerhouse electric pencil sharpener,Consumer,Office Supplies - Art,105
OFF-ST-4269,"fellowes lockers, wire frame",Consumer,Office Supplies - Storage,50
OFF-BI-2937,"accohide 3-ring binder, blue, 1""",Corporate,Office Supplies - Binders,69
FUR-BO-3617,"bush 3-shelf cabinet, pine",Corporate,Furniture - Bookcases,139
TEC-PH-5340,"nokia headset, full size",Home Office,Technology - Phones,46
OFF-FA-6204,"stockwell staples, metal",Corporate,Office Supplies - Fasteners,106
OFF-BI-4357,"gbc prepunched paper, 19-hole, for binding systems, 24-lb",Corporate,Office Supplies - Binders,17
FUR-BO-3902,"dania library with doors, mobile",Consumer,Furniture - Bookcases,26
TEC-PH-5089,lg g3,Consumer,Technology - Phones,134
FUR-TA-3557,bpi conference tables,Corporate,Furniture - Tables,118
OFF-BI-6210,storex duratech recycled plastic frosted binders,Corporate,Office Supplies - Binders,51
OFF-LA-4548,"harbour creations round labels, 5000 label set",Consumer,Office Supplies - Labels,75
TEC-MA-4209,"epson receipt printer, durable",Consumer,Technology - Machines,111
OFF-BI-3279,avery heavy-duty ezd  binder with locking rings,Corporate,Office Supplies - Binders,102
FUR-TA-3754,"chromcraft bull-nose wood round conference table top, wood base",Corporate,Furniture - Tables,65
FUR-CH-4544,"harbour creations rocking chair, adjustable",Home Office,Furniture - Chairs,30
FUR-FU-4230,"executive impressions 14""",Consumer,Furniture - Furnishings,53
OFF-EN-4909,"jiffy clasp envelope, with clear poly window",Corporate,Office Supplies - Envelopes,21
TEC-AC-4179,"enermax numeric keypad, erganomic",Consumer,Technology - Accessories,17
OFF-BI-3831,"c-line peel & stick add-on filing pockets, 8-3/4 x 5-1/8, 10/pack",Home Office,Office Supplies - Binders,11
OFF-ST-6024,"smead box, industrial",Home Office,Office Supplies - Storage,91
TEC-PH-5533,otterbox commuter series case - samsung galaxy s4,Corporate,Technology - Phones,71
TEC-AC-5224,"memorex router, erganomic",Corporate,Technology - Accessories,120
FUR-FU-3932,"deflect-o door stop, black",Consumer,Furniture - Furnishings,106
OFF-AR-3471,"bic sketch pad, water color",Consumer,Office Supplies - Art,108
OFF-ST-5709,"rogers trays, blue",Home Office,Office Supplies - Storage,73
OFF-AR-3547,"boston pens, easy-erase",Corporate,Office Supplies - Art,20
TEC-PH-5365,nortel networks t7316 e nt8 b27,Consumer,Technology - Phones,104
TEC-MA-6154,"startech receipt printer, wireless",Corporate,Technology - Machines,45
FUR-FU-5162,luxo professional magnifying clamp-on fluorescent lamps,Consumer,Furniture - Furnishings,43
OFF-PA-6497,xerox 1942,Consumer,Office Supplies - Paper,118
TEC-PH-6425,wireless extenders zboost yx545 soho signal booster,Consumer,Technology - Phones,133
OFF-ST-4257,"fellowes file cart, blue",Corporate,Office Supplies - Storage,41
OFF-FA-3055,"advantus push pins, assorted sizes",Consumer,Office Supplies - Fasteners,63
OFF-ST-5242,mobile personal file cube,Consumer,Office Supplies - Storage,50
TEC-AC-4164,"enermax memory card, erganomic",Corporate,Technology - Accessories,118
OFF-BI-2881,"acco 3-hole punch, clear",Home Office,Office Supplies - Binders,95
FUR-TA-3422,"bevis conference table, with bottom storage",Corporate,Furniture - Tables,101
OFF-LA-3214,avery 494,Consumer,Office Supplies - Labels,100
OFF-LA-3212,avery 492,Consumer,Office Supplies - Labels,63
OFF-AR-5633,prang dustless chalk sticks,Consumer,Office Supplies - Art,11
FUR-FU-3923,"dax value u-channel document frames, easel back",Consumer,Furniture - Furnishings,122
OFF-PA-6598,xerox 4200 series multiuse premium copy paper (20lb. and 84 bright),Corporate,Office Supplies - Paper,144
OFF-LA-4542,"harbour creations removable labels, adjustable",Consumer,Office Supplies - Labels,97
OFF-SU-4975,"kleencut box cutter, serrated",Corporate,Office Supplies - Supplies,127
OFF-FA-5472,"oic push pins, assorted sizes",Consumer,Office Supplies - Fasteners,16
TEC-CO-3590,brother dcp1000 digital 3 in 1 multifunction machine,Corporate,Technology - Copiers,42
TEC-MA-5515,"okidata receipt printer, red",Home Office,Technology - Machines,17
OFF-PA-6531,xerox 1974,Corporate,Office Supplies - Paper,84
FUR-FU-3942,"deflect-o frame, durable",Consumer,Furniture - Furnishings,120
FUR-CH-4425,"global task chair, black",Consumer,Furniture - Chairs,59
OFF-FA-5460,"oic binder clips, mini, 1/4"" capacity, black",Consumer,Office Supplies - Fasteners,56
OFF-BI-6397,"wilson jones hole reinforcements, clear",Corporate,Office Supplies - Binders,19
FUR-CH-5409,"novimex steel folding chair, set of two",Corporate,Furniture - Chairs,70
FUR-BO-5953,"sauder corner shelving, mobile",Consumer,Furniture - Bookcases,83
OFF-PA-5849,"sandisk cards & envelopes, premium",Home Office,Office Supplies - Paper,64
OFF-LA-6045,"smead legal exhibit labels, laser printer compatible",Home Office,Office Supplies - Labels,112
FUR-CH-5370,"novimex chairmat, adjustable",Home Office,Furniture - Chairs,118
OFF-EN-5038,"kraft manila envelope, security-tint",Consumer,Office Supplies - Envelopes,137
OFF-AP-3504,bionaire personal warm mist humidifier/vaporizer,Consumer,Office Supplies - Appliances,50
